,execution_id,classification_time,load_time,reduce_time,transform_time,reduce_on,classifier,reducer,transforms,number runs,reducer_datasets,train_datasets,test_datasets,umap components,use accel-x,use accel-y,use accel-z,use gyro-x,use gyro-y,use gyro-z,kuhar - reduce,motionsense - reduce,wisdm - reduce,uci - reduce,realworld - reduce,extrasensory - reduce,kuhar - train,motionsense - train,wisdm - train,uci - train,realworld - train,extrasensory - train,kuhar - test,motionsense - test,wisdm - test,uci - test,realworld - test,extrasensory - test,accuracy (mean),accuracy (std),f1-score macro (mean),f1-score macro (std),f1-score micro (mean),f1-score micro (std),f1-score weighted (mean),f1-score weighted (std)
6672,6521,11.495415210723877,15.89011549949646,105.115971326828,2.3126602172851562e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,realworld,"kuhar, realworld",motionsense,3,False,False,False,True,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0.5040572792362769,0.0021145638599843882,0.4822187769147514,0.00212853257998493,0.5040572792362769,0.0021145638599843882,0.48221877691475135,0.002128532579984893
6673,9660,12.071676969528198,17.31868577003479,185.18686318397522,2.6941299438476562e-05,all,randomforest-100,umap-4-all,with_fft_all.0,5,kuhar,realworld,realworld,4,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,0.6384136546184738,0.0008390595347701289,0.6419480462949922,0.0008514314523214679,0.6384136546184738,0.0008390595347701289,0.6419480462949921,0.0008514314523214872
6674,938,33.56045126914978,35.67200946807861,144.26732110977173,3.0517578125e-05,all,randomforest-100,umap-2-all,no_transform.0,5,wisdm,"kuhar, wisdm",motionsense,2,False,False,False,True,True,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,0.4859984089101035,0.0017637071819725833,0.3927953263699237,0.0010811736380959168,0.4859984089101035,0.0017637071819725833,0.4582612140982444,0.0012613692444452106
6675,7209,5.877199172973633,12.496319055557251,79.02704691886902,3.123283386230469e-05,all,randomforest-100,umap-4-all,no_transform.0,5,realworld,kuhar,kuhar,4,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,0.7022619047619048,0.0031191839301366805,0.7028426299982082,0.003203951798927597,0.7022619047619048,0.0031191839301366805,0.7028426299982083,0.003203951798927523
6676,13214,11.541479587554932,8.647927522659302,94.00549674034119,2.0742416381835938e-05,all,randomforest-100,umap-5-all,with_fft_all.0,5,"kuhar, motionsense",realworld,wisdm,5,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,0.3585285601474072,0.002085317433044311,0.27600389670668435,0.002201897017395963,0.3585285601474072,0.002085317433044311,0.38545558924765927,0.003104449997011116
6677,982,17.711116313934326,26.553624153137207,151.23275232315063,2.47955322265625e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"motionsense, wisdm","kuhar, wisdm",wisdm,2,True,True,True,False,False,False,False,True,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,0.6864701237167676,0.0010434890572737505,0.4971932134528618,0.0005930686028493161,0.6864701237167676,0.0010434890572737505,0.6943778223017414,0.0008293538016212724
6678,3825,4.741061449050903,21.675520420074463,98.13191676139832,2.7418136596679688e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"kuhar, wisdm",motionsense,motionsense,3,True,True,True,True,True,True,True,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,0.7219968178202067,0.0014797991438137144,0.7235801385982883,0.0014366078861368994,0.7219968178202067,0.0014797991438137144,0.7235801385982883,0.0014366078861369023
6679,7359,5.137736797332764,10.483062028884888,129.69569039344788,2.765655517578125e-05,all,randomforest-100,umap-4-all,no_transform.0,5,realworld,kuhar,extrasensory,4,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,0.4043488688144536,0.009538644210627265,0.13597764747820265,0.0016547324222516064,0.4043488688144536,0.009538644210627268,0.5476467954142644,0.008835635698981175
6680,7144,33.78298544883728,16.078040838241577,138.04849433898926,2.8133392333984375e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,motionsense,"wisdm, realworld",realworld,3,True,True,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0.3993172690763052,0.0016194253135466638,0.3367242035336747,0.0007354663874653373,0.3993172690763052,0.0016194253135466638,0.3928449041226204,0.0008580441187095496
6681,2007,6.023648500442505,23.888783931732178,125.25396180152893,2.7179718017578125e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,"wisdm, realworld",motionsense,kuhar,2,True,True,True,True,True,True,False,False,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0.43863095238095234,0.0013494981010422136,0.406009573388285,0.0012413979054941135,0.43863095238095234,0.0013494981010422136,0.4060095733882851,0.0012413979054941508
6682,6667,15.21280813217163,11.92024540901184,100.3093991279602,2.1696090698242188e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,wisdm,"motionsense, wisdm",kuhar,3,True,True,True,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False,True,False,False,False,False,False,0.3301190476190476,0.001677262238524443,0.2623378286814487,0.0021557185678545907,0.3301190476190476,0.001677262238524443,0.3060608001283569,0.002515004995830366
6683,10217,18.444368362426758,10.334609746932983,119.99546003341675,2.09808349609375e-05,all,randomforest-100,umap-4-all,with_fft_all.0,5,"kuhar, wisdm","kuhar, realworld",realworld,4,False,False,False,True,True,True,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,0.6637550200803213,0.001321340070390529,0.6610238270638227,0.001332525449742957,0.6637550200803213,0.001321340070390529,0.6610238270638228,0.0013325254497429729
6684,3972,32.158244371414185,35.39127206802368,103.04797315597534,2.7894973754882812e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"kuhar, motionsense",wisdm,kuhar,3,True,True,True,True,True,True,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0.39726190476190476,0.0030549112905610414,0.28709586895377687,0.0021396124178263416,0.39726190476190476,0.003054911290561046,0.334945180446073,0.0024962144874640766
6685,2096,17.665998458862305,25.07481551170349,98.66692185401917,2.3603439331054688e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,"motionsense, realworld",motionsense,uci,2,False,False,False,True,True,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,0.36211267605633807,0.0022666868928776143,0.2609444738448339,0.0009537031567355555,0.36211267605633807,0.002266686892877626,0.31313336861380064,0.0011444437880826813
6686,3340,31.459545135498047,30.527145624160767,103.39056921005249,2.765655517578125e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,realworld,"motionsense, realworld",uci,2,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,0.411056338028169,0.002759988442572591,0.3374676106791827,0.0023347629720532215,0.411056338028169,0.002759988442572591,0.4049611328150192,0.002801715566463862
6687,7721,33.09544491767883,34.754483699798584,149.9923083782196,2.8371810913085938e-05,all,randomforest-100,umap-4-all,no_transform.0,5,realworld,wisdm,extrasensory,4,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,0.2625229834519146,0.0015676466129594469,0.14464269865164633,0.0007548282984089922,0.2625229834519146,0.0015676466129594469,0.4009225282236949,0.00195139742475863
6688,1062,35.66587448120117,19.750434398651123,198.98999691009521,2.7418136596679688e-05,all,randomforest-100,umap-2-all,no_transform.0,5,"kuhar, motionsense","kuhar, wisdm",extrasensory,2,True,True,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0.12236789511551682,0.0076764560289641175,0.05475698085669547,0.0021654892139524495,0.12236789511551682,0.0076764560289641175,0.21120388154162603,0.011878349185479668
6689,11850,32.91105103492737,10.243351459503174,294.61906266212463,3.4332275390625e-05,all,randomforest-100,umap-5-all,no_transform.0,5,kuhar,"kuhar, wisdm",extrasensory,5,True,True,True,True,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0.021224718202893914,0.0017020419779471862,0.010635685718403957,0.0007044282087728369,0.021224718202893914,0.001702041977947187,0.040446940849520156,0.003211906705173624
6690,4111,16.876057863235474,33.55530858039856,384.0470161437988,2.2411346435546875e-05,all,randomforest-100,umap-3-all,no_transform.0,5,kuhar,wisdm,extrasensory,3,True,True,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,0.066863858022224,0.00911008573519798,0.040710256493665185,0.004901547517048467,0.066863858022224,0.00911008573519798,0.11954517725951594,0.015432081159883232
6691,6813,18.701789379119873,10.450270175933838,141.95184206962585,2.6226043701171875e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,motionsense,"motionsense, wisdm",extrasensory,3,True,True,True,True,True,True,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,0.559581101606843,0.004240387035204533,0.13985065800364666,0.0010527874256226627,0.559581101606843,0.004240387035204533,0.6701367129346122,0.0027714530710586534
6692,1601,25.481250762939453,25.353402853012085,130.78503584861755,2.3603439331054688e-05,all,randomforest-100,umap-2-all,no_transform.0,5,realworld,"motionsense, realworld",extrasensory,2,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,True,0.17399472379886483,0.0007638582899091112,0.09233986616442208,0.0002958470297284366,0.17399472379886483,0.0007638582899091112,0.28608231766582903,0.0010709914972187376
6693,8253,47.52396559715271,10.659900903701782,149.6974115371704,2.6941299438476562e-05,all,randomforest-100,umap-4-all,no_transform.0,5,motionsense,"kuhar, wisdm",extrasensory,4,True,True,True,True,True,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,0.48256455352146455,0.006690107767241165,0.138050107930002,0.0011198187831281175,0.48256455352146455,0.0066901077672411715,0.6095038708259685,0.005880198474480972
6694,2674,10.739068508148193,25.8130042552948,183.92611575126648,2.2172927856445312e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,motionsense,"kuhar, motionsense",extrasensory,2,True,True,True,False,False,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,0.2944040290990487,0.006363016605303745,0.10153435432061489,0.001500078354425484,0.2944040290990487,0.006363016605303745,0.42384307770577995,0.00728717767789464
6695,8538,48.581419944763184,11.330672025680542,146.44518566131592,2.3365020751953125e-05,all,randomforest-100,umap-4-all,no_transform.0,5,"kuhar, realworld","motionsense, wisdm",wisdm,4,True,True,True,True,True,True,True,False,False,False,True,False,False,True,True,False,False,False,False,False,True,False,False,False,0.6351803106080547,0.0013443926423379123,0.45728251783221596,0.0010115900003483844,0.6351803106080547,0.0013443926423379123,0.6391162058273503,0.0014162418255460082
6696,6937,18.526331424713135,14.696144580841064,91.04109930992126,2.0742416381835938e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,wisdm,"motionsense, realworld",uci,3,True,True,True,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,0.41845070422535213,0.002244701049367494,0.3536426607576065,0.0020070022776698185,0.41845070422535213,0.0022447010493674836,0.4243711929091278,0.0024084027332037924
6697,4719,28.663375854492188,27.873996257781982,105.84447503089905,3.266334533691406e-05,all,randomforest-100,umap-3-all,no_transform.0,5,realworld,"kuhar, realworld",motionsense,3,True,True,True,True,True,True,False,False,False,False,True,False,True,False,False,False,True,False,False,True,False,False,False,False,0.3484486873508353,0.001701610949578948,0.32591405514361993,0.002003964995601529,0.3484486873508353,0.001701610949578948,0.32591405514361993,0.00200396499560155
6698,4973,15.72987174987793,12.684385776519775,45.57184100151062,2.5033950805664062e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"motionsense, wisdm","motionsense, wisdm",uci,3,False,False,False,True,True,True,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,0.23598591549295772,0.0019337366503867552,0.11477030590554023,0.0011375276633807125,0.23598591549295778,0.00193373665038675,0.1606784282677563,0.001592538728733015
6699,2386,21.05491018295288,30.380444049835205,137.8162236213684,2.6226043701171875e-05,all,randomforest-100,umap-2-all,with_fft_all.0,5,"kuhar, wisdm",realworld,motionsense,2,True,True,True,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0.40930787589498807,0.003656478979882705,0.3755687314228359,0.004365219055809685,0.40930787589498807,0.003656478979882705,0.3755687314228359,0.004365219055809699
6700,4250,9.433228015899658,34.34115409851074,98.4007453918457,3.147125244140625e-05,all,randomforest-100,umap-3-all,no_transform.0,5,"kuhar, realworld",realworld,uci,3,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,0.47514084507042254,0.0026963647491657214,0.3880415278021381,0.001785917292952119,0.47514084507042254,0.002696364749165725,0.46564983336256577,0.002143100751542572
6701,5701,5.444113254547119,14.58118224143982,126.7935574054718,5.14984130859375e-05,all,randomforest-100,umap-3-all,with_fft_all.0,5,kuhar,motionsense,realworld,3,True,True,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,0.4486345381526104,0.0008926148903973089,0.42750664323418136,0.0009597311114416028,0.4486345381526104,0.0008926148903973089,0.42750664323418147,0.0009597311114416077
6702,8681,24.262433290481567,15.881223917007446,88.18098282814026,3.0040740966796875e-05,all,randomforest-100,umap-4-all,no_transform.0,5,realworld,"motionsense, realworld",motionsense,4,False,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.688782816229117,0.002216131786345938,0.6854296543222781,0.002510309165353684,0.688782816229117,0.002216131786345938,0.6854296543222781,0.0025103091653536414
